1450470.646900000051,-1376659.628700000001
1450433.242400000105,-1376702.615999999922
1450420.848900000099,-1376718.630099999951
1450406.587300000014,-1376752.771900000051
1450395.651899999939,-1376766.637799999909
1450387.300800000085,-1376774.347999999998
1450378.210999999894,-1376788.54879999999
1450380.357199999969,-1376809.230599999893
1450379.724399999948,-1376820.162800000049
1450363.827100000111,-1376859.018799999962
1450348.029899999965,-1376876.229300000006
1450343.121299999999,-1376890.396299999906
1450340.652999999933,-1376904.802399999928
1450342.55979999993,-1376916.590099999914
1450308.258499999996,-1376997.282200000016
1450293.27099999995,-1377023.263599999947
1450292.15009999997,-1377034.914600000018
1450274.761399999959,-1377086.753599999938
1450262.189800000051,-1377105.333600000013
1450236.854199999943,-1377148.911499999929
1450198.694499999983,-1377194.564100000076
1450136.957299999893,-1377305.787299999967
1450085.1902999999,-1377382.295799999963
1450075.69299999997,-1377394.016199999955
1450070.588699999964,-1377406.933699999936
1450069.190799999982,-1377420.534400000004
1450049.424099999946,-1377465.126500000013
1450020.13459999999,-1377513.790999999968
1450014.125900000101,-1377521.138499999885
1449998.757999999914,-1377526.160600000061
1449975.193600000115,-1377524.875
1449956.510000000009,-1377531.71949999989
1449932.602399999974,-1377543.208700000076
1449923.77099999995,-1377551.651199999964
1449921.679999999935,-1377560.912699999986
1449957.117300000042,-1377557.724299999885
1449977.19020000007,-1377559.580400000094
1449987.828200000105,-1377566.134899999946
1449983.838800000027,-1377585.89189999993
1449955.204699999886,-1377631.25689999992
1449946.067700000014,-1377634.017500000075
1449927.860499999952,-1377636.326799999923
1449920.878500000108,-1377645.088299999945
1449921.320999999996,-1377655.206500000088
1449925.145599999931,-1377682.605599999893
1449915.081599999918,-1377716.716599999927
1449901.61409999989,-1377733.53469999996
1449885.285900000017,-1377762.291399999987
1449849.212999999989,-1377820.964399999939
1449831.948700000066,-1377858.780800000066
1449785.026199999964,-1377928.125900000101
1449764.378199999919,-1377952.479599999962
1449617.750100000063,-1378224.512099999934
1449606.077000000048,-1378252.517699999968
1449600.049000000115,-1378274.499800000107
1449596.908000000054,-1378292.198799999896
1449576.296600000001,-1378364.946500000078
1449567.520899999887,-1378384.825799999991
1449537.798500000034,-1378445.67379999999
1449533.791999999899,-1378465.417200000025
1449503.039499999955,-1378579.281799999997
1449497.445199999958,-1378592.917399999918
1449492.293800000101,-1378616.678599999985
1449480.225899999961,-1378660.659400000004
1449471.267299999949,-1378705.40419999999
1449460.05569999991,-1378769.617300000042
1449438.346499999985,-1378857.819799999939
1449429.784100000048,-1378882.777999999933
1449425.705099999905,-1378905.702700000023
1449419.760800000047,-1378928.334000000032
1449417.88320000004,-1378942.635699999984
1449412.325100000016,-1378963.916699999943
1449403.888899999904,-1379037.871000000043
1449403.006199999945,-1379058.391099999892
1449389.76549999998,-1379124.850600000005
1449384.85950000002,-1379139.015200000023
1449373.952800000086,-1379182.80019999994
1449358.78199999989,-1379252.11540000001
1449347.640300000086,-1379309.320099999895
1449340.339300000109,-1379334.699299999978
1449333.189000000013,-1379390.605299999937
1449322.001699999906,-1379436.363200000022
1449320.118400000036,-1379450.673200000077
1449305.34449999989,-1379522.461300000083
1449301.807999999961,-1379582.266099999892
1449294.946100000059,-1379595.457299999893
1449279.499499999918,-1379603.683200000087
1449279.349099999992,-1379591.621299999999
1449287.753199999919,-1379576.878299999982
1449285.656200000085,-1379563.857199999969
1449277.245600000024,-1379556.303300000029
1449270.149800000014,-1379560.623700000113
1449269.873200000031,-1379584.871400000062
1449263.913200000068,-1379603.663399999961
1449260.595100000035,-1379623.942800000077
1449278.69849999994,-1379643.302300000098
1449288.428700000048,-1379640.462700000033
1449316.01549999998,-1379644.28059999994
1449318.496999999974,-1379633.684499999974
1449333.952400000067,-1379625.472499999916
1449351.456299999962,-1379618.8125
1449374.27370000002,-1379600.475499999942
